idx	model	paradigm	condition	signal	seed	out
130	SeasonalNaive	clean		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Single_Phase_Modulation/SeasonalNaive/seed2022/pred.npy
131	SeasonalNaive	clean		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Single_Phase_Modulation/SeasonalNaive/seed2023/pred.npy
132	SeasonalNaive	clean		Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/SeasonalNaive/seed2021/pred.npy
133	SeasonalNaive	clean		Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/SeasonalNaive/seed2022/pred.npy
134	SeasonalNaive	clean		Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/SeasonalNaive/seed2023/pred.npy
135	CSDI	clean		Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Drift_Harmonic/CSDI/seed2021/pred.npy
136	CSDI	clean		Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Drift_Harmonic/CSDI/seed2022/pred.npy
137	CSDI	clean		Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Drift_Harmonic/CSDI/seed2023/pred.npy
138	CSDI	clean		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Single_Phase_Modulation/CSDI/seed2021/pred.npy
139	CSDI	clean		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Single_Phase_Modulation/CSDI/seed2022/pred.npy
140	CSDI	clean		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Single_Phase_Modulation/CSDI/seed2023/pred.npy
141	CSDI	clean		Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/CSDI/seed2021/pred.npy
142	CSDI	clean		Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/CSDI/seed2022/pred.npy
143	CSDI	clean		Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/clean/Dual_Phase_Modulation/CSDI/seed2023/pred.npy
144	Linear	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Linear/seed2021/pred.npy
145	Linear	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Linear/seed2022/pred.npy
146	Linear	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Linear/seed2023/pred.npy
147	DLinear	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/DLinear/seed2021/pred.npy
148	DLinear	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/DLinear/seed2022/pred.npy
149	DLinear	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/DLinear/seed2023/pred.npy
150	FITS	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FITS/seed2021/pred.npy
151	FITS	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FITS/seed2022/pred.npy
152	FITS	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FITS/seed2023/pred.npy
153	MLinear	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MLinear/seed2021/pred.npy
154	MLinear	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MLinear/seed2022/pred.npy
155	MLinear	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MLinear/seed2023/pred.npy
156	NBeats	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/NBeats/seed2021/pred.npy
157	NBeats	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/NBeats/seed2022/pred.npy
158	NBeats	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/NBeats/seed2023/pred.npy
159	FreMLP	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FreMLP/seed2021/pred.npy
160	FreMLP	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FreMLP/seed2022/pred.npy
161	FreMLP	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/FreMLP/seed2023/pred.npy
162	MICN_Mean	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Mean/seed2021/pred.npy
163	MICN_Mean	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Mean/seed2022/pred.npy
164	MICN_Mean	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Mean/seed2023/pred.npy
165	MICN_Regre	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
166	MICN_Regre	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
167	MICN_Regre	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
168	ModernTCN	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
169	ModernTCN	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
170	ModernTCN	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
171	PatchTST	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
172	PatchTST	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
173	PatchTST	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
174	Transformer	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Transformer/seed2021/pred.npy
175	Transformer	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Transformer/seed2022/pred.npy
176	Transformer	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Transformer/seed2023/pred.npy
177	Autoformer	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Autoformer/seed2021/pred.npy
178	Autoformer	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Autoformer/seed2022/pred.npy
179	Autoformer	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/Autoformer/seed2023/pred.npy
180	TimesNet	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TimesNet/seed2021/pred.npy
181	TimesNet	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TimesNet/seed2022/pred.npy
182	TimesNet	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TimesNet/seed2023/pred.npy
183	TSMixer	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TSMixer/seed2021/pred.npy
184	TSMixer	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TSMixer/seed2022/pred.npy
185	TSMixer	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/TSMixer/seed2023/pred.npy
186	SeasonalNaive	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/SeasonalNaive/seed2021/pred.npy
187	SeasonalNaive	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/SeasonalNaive/seed2022/pred.npy
188	SeasonalNaive	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/SeasonalNaive/seed2023/pred.npy
189	CSDI	state_transition		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/CSDI/seed2021/pred.npy
190	CSDI	state_transition		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/CSDI/seed2022/pred.npy
191	CSDI	state_transition		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/state_transition/Single_Phase_Modulation/CSDI/seed2023/pred.npy
192	Linear	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Linear/seed2021/pred.npy
193	Linear	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Linear/seed2022/pred.npy
194	Linear	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Linear/seed2023/pred.npy
195	DLinear	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/DLinear/seed2021/pred.npy
196	DLinear	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/DLinear/seed2022/pred.npy
197	DLinear	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/DLinear/seed2023/pred.npy
198	FITS	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FITS/seed2021/pred.npy
199	FITS	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FITS/seed2022/pred.npy
200	FITS	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FITS/seed2023/pred.npy
201	MLinear	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MLinear/seed2021/pred.npy
202	MLinear	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MLinear/seed2022/pred.npy
203	MLinear	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MLinear/seed2023/pred.npy
204	NBeats	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/NBeats/seed2021/pred.npy
205	NBeats	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/NBeats/seed2022/pred.npy
206	NBeats	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/NBeats/seed2023/pred.npy
207	FreMLP	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FreMLP/seed2021/pred.npy
208	FreMLP	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FreMLP/seed2022/pred.npy
209	FreMLP	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/FreMLP/seed2023/pred.npy
210	MICN_Mean	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Mean/seed2021/pred.npy
211	MICN_Mean	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Mean/seed2022/pred.npy
212	MICN_Mean	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Mean/seed2023/pred.npy
213	MICN_Regre	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
214	MICN_Regre	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
215	MICN_Regre	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
216	ModernTCN	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
217	ModernTCN	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
218	ModernTCN	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
219	PatchTST	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
220	PatchTST	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
221	PatchTST	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
222	Transformer	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Transformer/seed2021/pred.npy
223	Transformer	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Transformer/seed2022/pred.npy
224	Transformer	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Transformer/seed2023/pred.npy
225	Autoformer	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Autoformer/seed2021/pred.npy
226	Autoformer	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Autoformer/seed2022/pred.npy
227	Autoformer	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/Autoformer/seed2023/pred.npy
228	TimesNet	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TimesNet/seed2021/pred.npy
229	TimesNet	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TimesNet/seed2022/pred.npy
230	TimesNet	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TimesNet/seed2023/pred.npy
231	TSMixer	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TSMixer/seed2021/pred.npy
232	TSMixer	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TSMixer/seed2022/pred.npy
233	TSMixer	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/TSMixer/seed2023/pred.npy
234	SeasonalNaive	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/SeasonalNaive/seed2021/pred.npy
235	SeasonalNaive	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/SeasonalNaive/seed2022/pred.npy
236	SeasonalNaive	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/SeasonalNaive/seed2023/pred.npy
237	CSDI	markov_dwell		Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/CSDI/seed2021/pred.npy
238	CSDI	markov_dwell		Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/CSDI/seed2022/pred.npy
239	CSDI	markov_dwell		Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/markov_dwell/Single_Phase_Modulation/CSDI/seed2023/pred.npy
