idx	model	paradigm	condition	signal	seed	out
114	MICN_Mean	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/MICN_Mean/seed2023/pred.npy
115	MICN_Mean	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/MICN_Mean/seed2023/pred.npy
116	MICN_Regre	shift	bucket_m2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/MICN_Regre/seed2021/pred.npy
117	MICN_Regre	shift	bucket_m1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/MICN_Regre/seed2021/pred.npy
118	MICN_Regre	shift	bucket_p1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/MICN_Regre/seed2021/pred.npy
119	MICN_Regre	shift	bucket_p2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/MICN_Regre/seed2021/pred.npy
120	MICN_Regre	shift	bucket_m2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/MICN_Regre/seed2022/pred.npy
121	MICN_Regre	shift	bucket_m1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/MICN_Regre/seed2022/pred.npy
122	MICN_Regre	shift	bucket_p1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/MICN_Regre/seed2022/pred.npy
123	MICN_Regre	shift	bucket_p2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/MICN_Regre/seed2022/pred.npy
124	MICN_Regre	shift	bucket_m2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/MICN_Regre/seed2023/pred.npy
125	MICN_Regre	shift	bucket_m1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/MICN_Regre/seed2023/pred.npy
126	MICN_Regre	shift	bucket_p1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/MICN_Regre/seed2023/pred.npy
127	MICN_Regre	shift	bucket_p2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/MICN_Regre/seed2023/pred.npy
128	MICN_Regre	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
129	MICN_Regre	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
130	MICN_Regre	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
131	MICN_Regre	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/MICN_Regre/seed2021/pred.npy
132	MICN_Regre	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
133	MICN_Regre	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
134	MICN_Regre	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
135	MICN_Regre	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/MICN_Regre/seed2022/pred.npy
136	MICN_Regre	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
137	MICN_Regre	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
138	MICN_Regre	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
139	MICN_Regre	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/MICN_Regre/seed2023/pred.npy
140	MICN_Regre	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/MICN_Regre/seed2021/pred.npy
141	MICN_Regre	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/MICN_Regre/seed2021/pred.npy
142	MICN_Regre	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/MICN_Regre/seed2021/pred.npy
143	MICN_Regre	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/MICN_Regre/seed2021/pred.npy
144	MICN_Regre	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/MICN_Regre/seed2022/pred.npy
145	MICN_Regre	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/MICN_Regre/seed2022/pred.npy
146	MICN_Regre	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/MICN_Regre/seed2022/pred.npy
147	MICN_Regre	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/MICN_Regre/seed2022/pred.npy
148	MICN_Regre	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/MICN_Regre/seed2023/pred.npy
149	MICN_Regre	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/MICN_Regre/seed2023/pred.npy
150	MICN_Regre	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/MICN_Regre/seed2023/pred.npy
151	MICN_Regre	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/MICN_Regre/seed2023/pred.npy
152	ModernTCN	shift	bucket_m2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/ModernTCN/seed2021/pred.npy
153	ModernTCN	shift	bucket_m1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/ModernTCN/seed2021/pred.npy
154	ModernTCN	shift	bucket_p1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/ModernTCN/seed2021/pred.npy
155	ModernTCN	shift	bucket_p2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/ModernTCN/seed2021/pred.npy
156	ModernTCN	shift	bucket_m2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/ModernTCN/seed2022/pred.npy
157	ModernTCN	shift	bucket_m1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/ModernTCN/seed2022/pred.npy
158	ModernTCN	shift	bucket_p1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/ModernTCN/seed2022/pred.npy
159	ModernTCN	shift	bucket_p2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/ModernTCN/seed2022/pred.npy
160	ModernTCN	shift	bucket_m2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/ModernTCN/seed2023/pred.npy
161	ModernTCN	shift	bucket_m1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/ModernTCN/seed2023/pred.npy
162	ModernTCN	shift	bucket_p1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/ModernTCN/seed2023/pred.npy
163	ModernTCN	shift	bucket_p2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/ModernTCN/seed2023/pred.npy
164	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
165	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
166	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
167	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN/seed2021/pred.npy
168	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
169	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
170	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
171	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN/seed2022/pred.npy
172	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
173	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
174	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
175	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN/seed2023/pred.npy
176	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN/seed2021/pred.npy
177	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN/seed2021/pred.npy
178	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN/seed2021/pred.npy
179	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN/seed2021/pred.npy
180	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN/seed2022/pred.npy
181	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN/seed2022/pred.npy
182	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN/seed2022/pred.npy
183	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN/seed2022/pred.npy
184	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN/seed2023/pred.npy
185	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN/seed2023/pred.npy
186	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN/seed2023/pred.npy
187	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN/seed2023/pred.npy
188	PatchTST	shift	bucket_m2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/PatchTST/seed2021/pred.npy
189	PatchTST	shift	bucket_m1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/PatchTST/seed2021/pred.npy
190	PatchTST	shift	bucket_p1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/PatchTST/seed2021/pred.npy
191	PatchTST	shift	bucket_p2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/PatchTST/seed2021/pred.npy
192	PatchTST	shift	bucket_m2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/PatchTST/seed2022/pred.npy
193	PatchTST	shift	bucket_m1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/PatchTST/seed2022/pred.npy
194	PatchTST	shift	bucket_p1	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/PatchTST/seed2022/pred.npy
195	PatchTST	shift	bucket_p2	Drift_Harmonic	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/PatchTST/seed2022/pred.npy
196	PatchTST	shift	bucket_m2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/PatchTST/seed2023/pred.npy
197	PatchTST	shift	bucket_m1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/PatchTST/seed2023/pred.npy
198	PatchTST	shift	bucket_p1	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/PatchTST/seed2023/pred.npy
199	PatchTST	shift	bucket_p2	Drift_Harmonic	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Drift_Harmonic/PatchTST/seed2023/pred.npy
200	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
201	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
202	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
203	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST/seed2021/pred.npy
204	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
205	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
206	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
207	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST/seed2022/pred.npy
208	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
209	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
210	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
211	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST/seed2023/pred.npy
212	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST/seed2021/pred.npy
213	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST/seed2021/pred.npy
214	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST/seed2021/pred.npy
215	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST/seed2021/pred.npy
216	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST/seed2022/pred.npy
217	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST/seed2022/pred.npy
218	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST/seed2022/pred.npy
219	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST/seed2022/pred.npy
220	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST/seed2023/pred.npy
221	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST/seed2023/pred.npy
222	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST/seed2023/pred.npy
223	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST/seed2023/pred.npy
224	Transformer	shift	bucket_m2	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Drift_Harmonic/Transformer/seed2021/pred.npy
225	Transformer	shift	bucket_m1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Drift_Harmonic/Transformer/seed2021/pred.npy
226	Transformer	shift	bucket_p1	Drift_Harmonic	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Drift_Harmonic/Transformer/seed2021/pred.npy
